TicketID,BookingID,FlightID,Price,TicketDate
3959,3959,1814,83.80876841825747,2024-03-14
3960,3960,1297,670.9399667729507,2024-02-07
3961,3961,1571,364.71983969737914,2024-02-19
3962,3962,1733,241.00316703523418,2024-05-05
3963,3963,1426,226.78887670743842,2024-02-26
3964,3964,1967,242.73521270473367,2024-04-22
3965,3965,1044,91.98187503908437,2024-03-12
3966,3966,665,896.5956693604638,2024-03-28
3967,3967,926,442.56849623181813,2024-04-22
3968,3968,1857,967.4045020719042,2024-01-06
3969,3969,1836,806.7531565805982,2024-01-15
3970,3970,500,724.2903573912791,2024-04-28
3971,3971,82,547.626966330412,2024-01-23
3972,3972,1801,569.1332072829729,2024-04-25
3973,3973,1780,297.2542742976201,2024-03-07
3974,3974,306,573.5860964626456,2024-04-09
3975,3975,125,318.5236871299171,2024-02-16
3976,3976,558,340.8904787913292,2024-03-08
3977,3977,1272,276.62571498736804,2024-04-11
3978,3978,1942,947.072139871802,2024-02-07
3979,3979,992,841.6291203287799,2024-01-17
3980,3980,162,749.3527233827103,2024-04-07
3981,3981,1805,665.3131728260137,2024-04-01
3982,3982,1632,466.86302094318347,2024-04-29
3983,3983,1597,185.63098176285638,2024-03-19
3984,3984,1124,386.03375628088236,2024-01-22
3985,3985,957,369.5941985642653,2024-03-08
3986,3986,172,299.4801664130581,2024-04-04
3987,3987,485,268.10897748078446,2024-01-19
3988,3988,373,890.9456109460061,2024-01-13
3989,3989,1708,94.3702054356365,2024-02-10
3990,3990,767,226.79950486630548,2024-03-23
3991,3991,1620,628.8059603851087,2024-03-14
3992,3992,1614,507.62511943899625,2024-04-07
3993,3993,541,640.5026504915187,2024-02-26
3994,3994,1985,520.0071065629772,2024-03-20
3995,3995,920,501.4332826159221,2024-01-10
3996,3996,1708,94.3702054356365,2024-04-25
3997,3997,973,60.799210440448206,2024-02-29
3998,3998,143,601.7062536878349,2024-04-28
3999,3999,1464,369.3933185580315,2024-04-21
4000,4000,920,501.4332826159221,2024-03-14
4001,4001,1984,138.57761788814565,2024-02-18
4002,4002,1470,380.1634194364532,2024-01-09
4003,4003,915,754.8805290666987,2024-03-21
4004,4004,830,694.6013715200561,2024-04-08
4005,4005,437,471.75675012076374,2024-04-06
4006,4006,1754,184.47951815432555,2024-02-08
4007,4007,1881,139.64989826256175,2024-01-31
4008,4008,525,861.7150925785195,2024-01-19
4009,4009,368,596.3472933398039,2024-05-03
4010,4010,1123,546.536451509271,2024-02-03
4011,4011,1693,259.1271199940537,2024-01-13
4012,4012,1964,397.6714704671451,2024-05-05
4013,4013,366,549.7423188060275,2024-02-08
4014,4014,1654,906.5668301961543,2024-03-09
4015,4015,1783,70.46335945534886,2024-03-15
4016,4016,1438,259.6734547475295,2024-02-19
4017,4017,909,354.8536220023724,2024-03-21
4018,4018,532,111.73051462896254,2024-01-16
4019,4019,961,437.14524286516445,2024-01-23
4020,4020,1598,511.3140065861666,2024-04-15
4021,4021,1492,716.1445788602651,2024-01-03
4022,4022,1777,690.1165352411449,2024-02-13
4023,4023,1065,112.411554475316,2024-02-07
4024,4024,762,821.2494216468561,2024-01-19
4025,4025,1121,531.865613981686,2024-02-19
4026,4026,323,122.78418721568568,2024-04-09
4027,4027,593,435.13398189541675,2024-03-17
4028,4028,1960,624.9682969127311,2024-02-10
4029,4029,1273,467.01099515401864,2024-04-08
4030,4030,232,247.0271487627863,2024-02-22
4031,4031,522,779.0898616603205,2024-04-29
4032,4032,1853,214.20720465969242,2024-04-20
4033,4033,87,821.3127926879584,2024-01-22
4034,4034,298,404.32366584741277,2024-01-12
4035,4035,1484,186.85592499244322,2024-02-25
4036,4036,566,928.4997430454141,2024-04-05
4037,4037,371,76.09383526137438,2024-04-29
4038,4038,209,785.7666378104126,2024-03-30
4039,4039,263,546.907150158379,2024-03-01
4040,4040,393,326.05512413244435,2024-03-21
4041,4041,158,651.5282660893236,2024-02-07
4042,4042,1374,361.38026412594246,2024-04-02
4043,4043,920,501.4332826159221,2024-02-23
4044,4044,853,294.8546042104541,2024-02-08
4045,4045,55,539.8827106816079,2024-03-27
4046,4046,686,395.746581507898,2024-02-29
4047,4047,1282,382.84182039088097,2024-02-06
4048,4048,1474,453.47531933477813,2024-01-17
4049,4049,274,816.1335065357036,2024-03-23
4050,4050,588,903.4273592197836,2024-03-18
4051,4051,825,93.8645841003017,2024-05-05
4052,4052,250,247.68648274022328,2024-04-18
4053,4053,946,114.60558838913299,2024-04-23
4054,4054,52,436.60422813751427,2024-01-31
4055,4055,722,464.082536860575,2024-02-14
4056,4056,364,642.2906290937735,2024-04-19
4057,4057,1084,164.76099899998206,2024-04-10
4058,4058,857,835.7297964931007,2024-03-24
4059,4059,983,495.5948591819243,2024-03-14
4060,4060,1207,577.810741367681,2024-01-31
4061,4061,74,320.57487725536527,2024-01-24
4062,4062,1403,52.400153699402765,2024-02-06
4063,4063,489,746.1328712622528,2024-03-06
4064,4064,1077,790.5271358739224,2024-04-08
4065,4065,660,634.4911205345312,2024-02-12
4066,4066,977,143.98724677639217,2024-04-09
4067,4067,975,177.32439309379652,2024-01-09
4068,4068,179,901.2482395128394,2024-01-06
4069,4069,272,878.3328835755569,2024-04-06
4070,4070,1331,239.89183733719793,2024-01-20
4071,4071,985,137.36899795866313,2024-01-23
4072,4072,1361,705.6466756107278,2024-04-20
4073,4073,398,260.08364502429015,2024-02-06
4074,4074,407,719.3886852700824,2024-03-24
4075,4075,483,249.20865785322852,2024-02-14
4076,4076,1396,965.2016535456726,2024-01-31
4077,4077,1504,51.07220434987541,2024-02-15
4078,4078,766,610.9298857034267,2024-01-07
4079,4079,1683,635.4715895919884,2024-01-17
4080,4080,1163,633.0934133634895,2024-04-10
4081,4081,965,853.0296627230962,2024-04-13
4082,4082,700,306.98180107613035,2024-02-12
4083,4083,1375,826.554201753457,2024-04-06
4084,4084,1647,768.6785608685669,2024-02-29
4085,4085,301,224.2327076093094,2024-03-10
4086,4086,612,489.5464669282714,2024-04-02
4087,4087,1726,954.5725705904707,2024-04-16
4088,4088,59,568.3607358512749,2024-03-05
4089,4089,629,771.32899103882,2024-01-06
4090,4090,1160,762.1271825087133,2024-01-09
4091,4091,957,369.5941985642653,2024-03-04
4092,4092,1761,653.7591083982953,2024-02-17
4093,4093,506,485.897169954049,2024-04-08
4094,4094,1723,568.5181593984171,2024-01-03
4095,4095,1101,947.1895836503871,2024-01-25
4096,4096,566,928.4997430454141,2024-02-03
4097,4097,669,189.6189287633308,2024-03-17
4098,4098,1995,688.8974888425573,2024-01-02
4099,4099,1858,801.9286583126059,2024-04-20
4100,4100,453,85.11426468997749,2024-02-22
4101,4101,1004,958.1626235542142,2024-02-15
4102,4102,1192,549.0711952852548,2024-05-01
4103,4103,1991,409.06318019013133,2024-02-06
4104,4104,1315,232.1969910390675,2024-01-26
4105,4105,1460,358.3399503515879,2024-04-15
4106,4106,198,915.3073160389456,2024-03-21
4107,4107,526,340.136909077083,2024-05-04
4108,4108,1143,532.8397268961626,2024-01-14
4109,4109,845,841.3490629593301,2024-01-01
4110,4110,1088,291.0418367592736,2024-05-06
4111,4111,630,349.5191399685513,2024-02-03
4112,4112,816,389.03474866054984,2024-02-20
4113,4113,1493,267.5497537772029,2024-03-01
4114,4114,913,170.19211703780465,2024-02-10
4115,4115,1757,700.24154765057,2024-03-06
4116,4116,996,713.6480079632341,2024-01-20
4117,4117,551,552.1777695556696,2024-05-04
4118,4118,1686,920.6699529702689,2024-01-12
4119,4119,1515,77.93772345435237,2024-02-18
4120,4120,733,144.50144722632274,2024-04-07
4121,4121,1197,952.7561564746645,2024-03-21
4122,4122,524,513.4987884001353,2024-01-12
4123,4123,681,971.7929414994323,2024-05-03
4124,4124,595,803.2504053505605,2024-04-30
4125,4125,409,814.0993659881926,2024-04-17
4126,4126,1687,817.1880262519987,2024-03-29
4127,4127,984,618.1309543643071,2024-02-19
4128,4128,1825,760.2074463825343,2024-04-09
4129,4129,78,293.4357051043008,2024-04-21
4130,4130,1314,448.5694043193908,2024-02-27
4131,4131,1072,913.2326929962543,2024-03-01
4132,4132,721,986.4037660716423,2024-02-05
4133,4133,1831,747.9314926490886,2024-03-06
4134,4134,71,522.1706673046301,2024-02-15
4135,4135,165,277.82533958181233,2024-03-13
4136,4136,307,249.32390218749526,2024-04-28
4137,4137,1498,648.1645736198002,2024-01-17
4138,4138,1293,121.7657369397028,2024-04-15
4139,4139,347,158.2279366481995,2024-02-29
4140,4140,639,294.84245945884993,2024-02-08
4141,4141,108,974.4905471681745,2024-03-27
4142,4142,576,442.5590803292796,2024-03-31
4143,4143,1603,124.28408856231594,2024-01-12
4144,4144,1642,340.8252851803714,2024-01-27
4145,4145,427,756.3637527648541,2024-03-01
4146,4146,183,83.59092341970853,2024-01-14
4147,4147,324,976.0643527084311,2024-03-24
4148,4148,716,421.9379210308019,2024-03-15
4149,4149,485,268.10897748078446,2024-02-24
4150,4150,1622,735.6587584827647,2024-01-13
4151,4151,1217,673.1671069062592,2024-01-23
4152,4152,864,927.7743977818479,2024-02-14
4153,4153,1998,798.4739944209038,2024-04-20
4154,4154,142,610.4144127059351,2024-02-22
4155,4155,376,524.8309860481825,2024-02-18
4156,4156,102,377.5342725987425,2024-03-04
4157,4157,437,471.75675012076374,2024-01-08
4158,4158,165,277.82533958181233,2024-03-16
4159,4159,1523,943.5139581478157,2024-01-07
4160,4160,1011,308.52760723936876,2024-01-14
4161,4161,860,725.4382331369725,2024-01-12
4162,4162,1191,362.4788743477343,2024-02-17
4163,4163,1117,390.20660815864375,2024-01-19
4164,4164,1370,221.77460732239803,2024-04-13
4165,4165,1894,928.6693594529644,2024-01-25
4166,4166,1435,165.2465774882723,2024-02-04
4167,4167,768,208.02724307143563,2024-04-19
4168,4168,212,920.237010073033,2024-04-01
4169,4169,296,443.75375337813335,2024-01-05
4170,4170,1453,592.2232244269242,2024-01-22
4171,4171,337,273.27276871256004,2024-05-04
4172,4172,114,730.7187976570352,2024-01-21
4173,4173,1958,322.630694303407,2024-04-18
4174,4174,885,241.4766896729125,2024-01-11
4175,4175,463,376.14150872419117,2024-01-08
4176,4176,1568,433.10380504490104,2024-04-12
4177,4177,1383,219.99234044632067,2024-01-08
4178,4178,1554,997.8285211867945,2024-02-25
4179,4179,1057,247.676093501148,2024-01-23
4180,4180,606,700.267600835159,2024-02-12
4181,4181,1188,847.1992707470357,2024-03-07
4182,4182,1576,667.2678686318193,2024-04-18
4183,4183,236,603.33357895976,2024-01-23
4184,4184,1872,485.7803229447616,2024-04-08
4185,4185,544,315.54280661191893,2024-01-29
4186,4186,917,418.1721587421474,2024-01-20
4187,4187,325,936.9035311016524,2024-02-23
4188,4188,1840,111.53715711074523,2024-03-06
4189,4189,319,223.71195029481188,2024-01-22
4190,4190,40,369.02088009648685,2024-01-02
4191,4191,1331,239.89183733719793,2024-01-20
4192,4192,1151,289.2265309586702,2024-02-13
4193,4193,643,450.2990100920529,2024-04-08
4194,4194,179,901.2482395128394,2024-01-25
4195,4195,1512,678.5499936588316,2024-01-02
4196,4196,889,523.1276511046065,2024-02-27
4197,4197,1431,554.5144169734367,2024-02-28
4198,4198,837,430.68448685063527,2024-03-16
4199,4199,1660,682.8020037134519,2024-02-03
4200,4200,550,139.32316276183673,2024-04-14
4201,4201,1199,65.46704516860703,2024-02-14
4202,4202,1,297.45317008709105,2024-04-24
4203,4203,27,962.9592257731838,2024-03-28
4204,4204,316,277.1356489646696,2024-04-12
4205,4205,926,442.56849623181813,2024-02-07
4206,4206,851,145.40520633154478,2024-04-17
4207,4207,1213,597.9957073148216,2024-01-22
4208,4208,1049,183.57023628951876,2024-01-13
4209,4209,136,502.4763402985429,2024-03-14
4210,4210,1428,508.4857009309704,2024-02-10
4211,4211,1314,448.5694043193908,2024-03-11
4212,4212,389,370.5065366558895,2024-03-18
4213,4213,564,736.032983141528,2024-01-17
4214,4214,1884,56.72075704093807,2024-01-28
4215,4215,1723,568.5181593984171,2024-02-05
4216,4216,538,914.3260270166576,2024-03-31
4217,4217,358,334.14320795125377,2024-04-15
4218,4218,108,974.4905471681745,2024-03-31
4219,4219,1935,537.6433171052195,2024-03-29
4220,4220,936,826.3726831687131,2024-04-03
4221,4221,1516,790.2254189212282,2024-03-06
4222,4222,65,201.80116190506914,2024-03-23
4223,4223,258,75.66551390269998,2024-03-07
4224,4224,625,400.7413677836444,2024-02-25
4225,4225,336,55.841853690478466,2024-03-31
4226,4226,1757,700.24154765057,2024-02-01
4227,4227,1172,725.754617637963,2024-01-31
4228,4228,1561,674.8468848210481,2024-02-17
4229,4229,1498,648.1645736198002,2024-04-29
4230,4230,1694,864.1453955737272,2024-03-03
4231,4231,926,442.56849623181813,2024-03-18
4232,4232,1778,369.2084574086174,2024-02-07
4233,4233,1462,878.8158608869587,2024-01-02
4234,4234,1503,890.7740070371941,2024-03-29
4235,4235,23,570.42798242692,2024-03-13
4236,4236,852,52.64112901345357,2024-02-04
4237,4237,100,681.244081912127,2024-04-17
4238,4238,1821,171.72008364214474,2024-01-28
4239,4239,1588,843.3684093964604,2024-04-20
4240,4240,1241,543.207607176519,2024-03-19
4241,4241,855,494.0051118588331,2024-04-13
4242,4242,1990,187.49010329862952,2024-02-12
4243,4243,55,539.8827106816079,2024-04-21
4244,4244,387,949.6172873267427,2024-03-15
4245,4245,599,644.9369656367727,2024-01-22
4246,4246,1397,753.0795569967541,2024-02-18
4247,4247,853,294.8546042104541,2024-03-02
4248,4248,979,186.47172675800556,2024-03-02
4249,4249,1426,226.78887670743842,2024-01-07
4250,4250,896,784.6601856360769,2024-04-03
4251,4251,1396,965.2016535456726,2024-02-06
4252,4252,831,680.3395614700579,2024-02-15
4253,4253,128,247.15868996584442,2024-02-07
4254,4254,1460,358.3399503515879,2024-01-30
4255,4255,1350,958.7311908177543,2024-02-08
4256,4256,1324,527.086406037464,2024-01-20
4257,4257,60,482.25366656946835,2024-01-05
4258,4258,299,918.6074309554654,2024-02-19
4259,4259,344,232.507937587926,2024-01-23
4260,4260,1520,82.47274627557923,2024-04-04
4261,4261,1740,504.3040117473307,2024-02-17
4262,4262,705,452.56213629582754,2024-04-08
4263,4263,1538,621.3014850671959,2024-04-06
4264,4264,1571,364.71983969737914,2024-03-02
4265,4265,922,685.4524049249379,2024-04-10
4266,4266,1401,691.191032299039,2024-03-20
4267,4267,1310,465.2719757774645,2024-01-22
4268,4268,1654,906.5668301961543,2024-03-13
4269,4269,878,316.85429667755466,2024-01-26
4270,4270,199,261.8477842858321,2024-02-02
4271,4271,493,533.3973295738102,2024-03-16
4272,4272,1917,241.94201990982845,2024-03-21
4273,4273,110,419.14399096762105,2024-02-09
4274,4274,510,228.77113181195182,2024-02-02
4275,4275,529,813.7266415991562,2024-04-08
4276,4276,1328,836.0543995159397,2024-01-12
4277,4277,1375,826.554201753457,2024-03-12
4278,4278,1499,857.01599833235,2024-04-15
4279,4279,504,830.5689166101962,2024-03-30
4280,4280,310,142.82911228862164,2024-01-02
4281,4281,513,85.54663169027408,2024-04-15
4282,4282,855,494.0051118588331,2024-02-04
4283,4283,1869,655.6232834225059,2024-04-24
4284,4284,1951,591.431073118368,2024-03-10
4285,4285,610,802.2616787077018,2024-03-31
4286,4286,883,90.8981257413827,2024-04-20
4287,4287,400,239.51465819581654,2024-02-22
4288,4288,1743,719.4148529273748,2024-02-13
4289,4289,1521,272.17841302458055,2024-02-01
4290,4290,1312,302.68463642804943,2024-03-28
4291,4291,1369,246.307492356338,2024-03-11
4292,4292,604,585.64216763585,2024-03-26
4293,4293,792,133.6130018700777,2024-03-14
4294,4294,1924,620.5948396471879,2024-03-30
4295,4295,502,363.28742608374364,2024-03-22
4296,4296,588,903.4273592197836,2024-02-15
4297,4297,1872,485.7803229447616,2024-03-20
4298,4298,1271,668.8987618970186,2024-02-09
4299,4299,578,623.7841553375191,2024-03-08
4300,4300,879,512.691159537339,2024-01-13
4301,4301,1674,257.77099932204044,2024-04-19
4302,4302,408,705.1409836500109,2024-04-05
4303,4303,560,71.21480125271854,2024-01-31
4304,4304,569,620.2376163457448,2024-01-15
4305,4305,672,245.86408615873805,2024-02-13
4306,4306,1814,83.80876841825747,2024-01-07
4307,4307,1789,630.499382356203,2024-04-12
4308,4308,291,811.015463022915,2024-01-29
4309,4309,372,152.0196447308444,2024-04-26
4310,4310,715,289.47514956952284,2024-02-26
4311,4311,694,880.8304433438252,2024-01-28
4312,4312,673,390.44271020029623,2024-02-15
4313,4313,949,163.31316764707168,2024-04-28
4314,4314,378,765.5667310882167,2024-01-30
4315,4315,634,802.2870470540805,2024-01-22
4316,4316,1661,227.90374541297584,2024-02-27
4317,4317,1145,805.3211792411656,2024-02-07
4318,4318,1322,375.8429210468907,2024-04-20
4319,4319,891,340.1882498064405,2024-02-12
4320,4320,803,444.8456731259163,2024-04-02
4321,4321,971,316.86068553192615,2024-03-23
4322,4322,1420,633.1738747693996,2024-03-02
4323,4323,1890,668.1432128639501,2024-02-25
4324,4324,1642,340.8252851803714,2024-04-06
4325,4325,1161,711.737746535725,2024-02-17
4326,4326,6,835.5326939323754,2024-04-25
4327,4327,1359,452.04581104813656,2024-04-16
4328,4328,1514,793.7029836329482,2024-01-18
4329,4329,754,158.6456740466411,2024-02-10
4330,4330,867,353.4958091095848,2024-02-18
4331,4331,273,299.3130388546038,2024-04-02
4332,4332,358,334.14320795125377,2024-03-29
4333,4333,1741,287.70539400849725,2024-04-22
4334,4334,678,806.0547016526259,2024-04-12
4335,4335,1543,58.430107967973264,2024-01-24
4336,4336,1471,876.8028754891798,2024-03-21
4337,4337,113,226.0141395665507,2024-02-19
4338,4338,1354,64.91328435937115,2024-03-03
4339,4339,639,294.84245945884993,2024-02-05
4340,4340,45,393.7431321657403,2024-03-29
4341,4341,1963,576.7606803887286,2024-01-20
4342,4342,500,724.2903573912791,2024-01-07
4343,4343,1751,425.18241582512263,2024-02-22
4344,4344,1917,241.94201990982845,2024-04-03
4345,4345,165,277.82533958181233,2024-01-24
4346,4346,1186,255.47108592510608,2024-02-13
4347,4347,1046,821.8123639768901,2024-03-26
4348,4348,1602,59.69520818557446,2024-02-23
4349,4349,1794,822.957641986888,2024-04-14
4350,4350,647,234.37611716261142,2024-05-02
4351,4351,396,101.7812101568424,2024-01-02
4352,4352,639,294.84245945884993,2024-01-13
4353,4353,259,592.947295702578,2024-02-29
4354,4354,48,486.3434160291555,2024-01-27
4355,4355,541,640.5026504915187,2024-04-07
4356,4356,1896,452.36269423097605,2024-03-24
4357,4357,690,388.9493805063804,2024-01-18
4358,4358,191,314.3839799401898,2024-03-13
4359,4359,1781,315.45399627372797,2024-02-20
4360,4360,1923,361.85305242645717,2024-03-26
4361,4361,739,993.8112711863969,2024-03-12
4362,4362,81,351.3839032199137,2024-03-05
4363,4363,1397,753.0795569967541,2024-02-04
4364,4364,699,839.8257206083963,2024-01-15
4365,4365,192,337.7514485585693,2024-03-16
4366,4366,1187,545.6152714848133,2024-02-14
4367,4367,1701,655.1306140513763,2024-03-16
4368,4368,628,789.8292532694038,2024-03-25
4369,4369,521,388.33111631068624,2024-01-03
4370,4370,1530,763.02124688701,2024-03-28
4371,4371,831,680.3395614700579,2024-01-19
4372,4372,114,730.7187976570352,2024-04-24
4373,4373,645,898.2236705481334,2024-04-11
4374,4374,1705,343.68635217414135,2024-04-09
4375,4375,1703,170.32763093333244,2024-01-03
4376,4376,705,452.56213629582754,2024-05-03
4377,4377,286,993.4330913247366,2024-03-04
4378,4378,593,435.13398189541675,2024-02-25
4379,4379,396,101.7812101568424,2024-02-01
4380,4380,939,551.0455997338258,2024-03-04
4381,4381,1624,832.7962679389357,2024-04-03
4382,4382,1066,968.2763125177916,2024-05-06
4383,4383,1994,460.7490759268232,2024-04-13
4384,4384,294,170.31447404969498,2024-01-30
4385,4385,149,845.0379668894956,2024-02-10
4386,4386,970,728.9273711872573,2024-02-22
4387,4387,53,803.7224688229293,2024-03-26
4388,4388,183,83.59092341970853,2024-02-22
4389,4389,1171,461.2436728280393,2024-03-09
4390,4390,1843,320.5139790506201,2024-02-22
4391,4391,1553,915.7602251757974,2024-02-07
4392,4392,1046,821.8123639768901,2024-03-30
4393,4393,1463,552.1844127071856,2024-01-29
4394,4394,646,750.1552185525647,2024-01-08
4395,4395,41,585.4206172747973,2024-03-25
4396,4396,545,697.560619933032,2024-03-03
4397,4397,298,404.32366584741277,2024-02-13
4398,4398,817,291.9443088412558,2024-02-26
4399,4399,718,293.2026591850044,2024-01-28
4400,4400,780,126.92883824589846,2024-01-24
4401,4401,835,328.3298792726262,2024-03-11
4402,4402,1818,947.3801648096168,2024-05-05
4403,4403,1667,771.8400344422714,2024-02-20
4404,4404,1494,616.7860579028935,2024-01-27
4405,4405,367,77.68994161740667,2024-05-03
4406,4406,1593,62.45067867242257,2024-01-09
4407,4407,606,700.267600835159,2024-01-31
4408,4408,848,993.6124211305163,2024-04-01
4409,4409,1712,405.862194300612,2024-01-24
4410,4410,464,868.4401573968249,2024-04-30
4411,4411,1482,475.8979200187094,2024-03-11
4412,4412,1378,873.5617609953346,2024-01-29
4413,4413,1198,521.6740203452188,2024-04-21
4414,4414,1304,871.1711779938174,2024-02-13
4415,4415,76,253.95351309989022,2024-04-07
4416,4416,1893,320.886546315108,2024-01-20
4417,4417,564,736.032983141528,2024-01-11
4418,4418,559,562.8087931745059,2024-01-02
4419,4419,1039,406.96823179662255,2024-01-10
4420,4420,993,106.96636575291916,2024-02-06
4421,4421,1455,850.8663309294741,2024-01-14
4422,4422,1724,72.37763671830042,2024-03-09
4423,4423,1611,891.7884386043611,2024-02-22
4424,4424,1356,782.280767625633,2024-03-02
4425,4425,1514,793.7029836329482,2024-02-07
4426,4426,1122,591.3797342687708,2024-03-04
4427,4427,127,493.01919647697457,2024-01-26
4428,4428,471,497.1107713719065,2024-02-14
4429,4429,1590,304.62005437717454,2024-01-05
4430,4430,1424,789.4081218118192,2024-03-09
4431,4431,1307,392.9560862396542,2024-05-01
4432,4432,1985,520.0071065629772,2024-03-04
4433,4433,1006,640.9562800043836,2024-01-11
4434,4434,981,875.2835160173604,2024-02-23
4435,4435,81,351.3839032199137,2024-01-03
4436,4436,1634,790.6873633150836,2024-03-18
4437,4437,874,898.9674037495874,2024-02-16
4438,4438,1075,504.52072896247375,2024-02-05
4439,4439,642,527.5374604850613,2024-01-09
4440,4440,1331,239.89183733719793,2024-05-06
4441,4441,1179,124.8347333776305,2024-03-07
4442,4442,1313,465.60137445870834,2024-04-27
4443,4443,1680,409.9639009947016,2024-02-21
4444,4444,1122,591.3797342687708,2024-04-18
4445,4445,1866,515.2908352829622,2024-04-26
4446,4446,51,998.4782500766197,2024-01-15
4447,4447,913,170.19211703780465,2024-02-27
4448,4448,289,346.9924692596731,2024-03-21
4449,4449,1545,251.08497314990097,2024-04-21
4450,4450,1956,767.852843905016,2024-01-20
4451,4451,930,995.7961632379978,2024-02-08
4452,4452,13,731.6800094128412,2024-03-29
4453,4453,773,400.5859575788704,2024-04-24
4454,4454,1234,782.3711660458777,2024-04-18
4455,4455,1707,689.7346261586111,2024-02-22
4456,4456,1954,465.1918525914062,2024-03-17
4457,4457,447,690.3903506744657,2024-02-09
4458,4458,793,728.1685843167397,2024-04-04
4459,4459,1165,81.48894742699724,2024-01-09
4460,4460,1138,302.59265772459236,2024-04-15
4461,4461,1277,129.64129967205508,2024-02-23
4462,4462,1269,406.2936985239323,2024-01-09
4463,4463,1295,513.0162691118348,2024-04-27
4464,4464,717,545.6910966314827,2024-03-03
4465,4465,1642,340.8252851803714,2024-04-25
4466,4466,120,539.7634279439618,2024-04-30
4467,4467,1432,936.9839311868952,2024-01-09
4468,4468,1246,412.5900083924592,2024-01-05
4469,4469,740,159.89810830623992,2024-01-11
4470,4470,580,165.74198943675736,2024-04-03
4471,4471,206,876.5397155441623,2024-04-15
4472,4472,305,823.1583509837118,2024-01-27
4473,4473,1609,104.84291528304553,2024-04-29
4474,4474,1245,587.4371476212955,2024-03-18
4475,4475,1181,482.8858662218933,2024-02-17
4476,4476,1504,51.07220434987541,2024-02-12
4477,4477,848,993.6124211305163,2024-02-14
4478,4478,267,363.42816818049414,2024-02-01
4479,4479,843,717.2019624311197,2024-04-03
4480,4480,1258,132.3666731894919,2024-02-11
4481,4481,457,747.6926337681818,2024-03-07
4482,4482,1417,519.3396671673581,2024-05-03
4483,4483,1066,968.2763125177916,2024-04-09
4484,4484,95,513.4772709182776,2024-04-10
4485,4485,1507,864.7690995489252,2024-04-19
4486,4486,1282,382.84182039088097,2024-04-21
4487,4487,178,429.3662551166066,2024-05-02
4488,4488,856,62.61545281607617,2024-02-19
4489,4489,606,700.267600835159,2024-02-29
4490,4490,321,281.038596710894,2024-02-18
4491,4491,1743,719.4148529273748,2024-03-05
4492,4492,1931,524.8199934455454,2024-03-07
4493,4493,1003,622.6387328990238,2024-03-13
4494,4494,519,536.0991827963588,2024-01-19
4495,4495,691,182.4669554101261,2024-03-03
4496,4496,637,272.366614518969,2024-03-31
4497,4497,1033,541.5153685537356,2024-04-11
4498,4498,953,92.44571174369025,2024-01-09
4499,4499,183,83.59092341970853,2024-03-14
4500,4500,1435,165.2465774882723,2024-04-14
4501,4501,539,522.6287751248494,2024-02-03
4502,4502,1688,442.20299253206554,2024-02-13
4503,4503,1096,252.90590096477715,2024-04-28
4504,4504,1187,545.6152714848133,2024-04-09
4505,4505,997,679.5696626001295,2024-01-23
4506,4506,737,110.62070033590265,2024-02-19
4507,4507,295,386.44669513650683,2024-03-25
4508,4508,1433,767.4187572225563,2024-04-21
4509,4509,1908,929.0109401976424,2024-01-15
4510,4510,637,272.366614518969,2024-01-06
4511,4511,273,299.3130388546038,2024-02-08
4512,4512,693,867.577046867418,2024-02-17
4513,4513,1919,754.6344404296409,2024-04-22
4514,4514,1699,411.47949597465526,2024-02-22
4515,4515,1445,923.8968473040737,2024-02-15
4516,4516,1554,997.8285211867945,2024-04-28
4517,4517,952,792.1928939359044,2024-02-02
4518,4518,1688,442.20299253206554,2024-01-19
4519,4519,830,694.6013715200561,2024-04-01
4520,4520,953,92.44571174369025,2024-01-09
4521,4521,722,464.082536860575,2024-02-02
4522,4522,1549,295.2202116830143,2024-05-04
4523,4523,1630,856.7677375307032,2024-01-07
4524,4524,1158,657.7237384800493,2024-02-28
4525,4525,1195,159.41426168791685,2024-04-11
4526,4526,960,564.4533354205281,2024-05-02
4527,4527,1981,573.0919289448258,2024-01-27
4528,4528,753,657.6922965083502,2024-03-24
4529,4529,1474,453.47531933477813,2024-03-20
4530,4530,1414,910.2864325096996,2024-02-16
4531,4531,327,600.1159698909694,2024-03-19
4532,4532,1051,641.6862092014662,2024-04-25
4533,4533,422,912.5002143360766,2024-02-01
4534,4534,52,436.60422813751427,2024-01-03
4535,4535,1693,259.1271199940537,2024-01-11
4536,4536,601,783.5669255792617,2024-03-07
4537,4537,738,189.7815307285488,2024-03-06
4538,4538,1341,73.34545125859748,2024-02-06
4539,4539,22,965.4526654164641,2024-05-03
4540,4540,1605,235.495250335074,2024-03-31
4541,4541,315,116.4750578266519,2024-01-01
4542,4542,315,116.4750578266519,2024-04-08
4543,4543,1086,70.9998239901498,2024-01-23
4544,4544,1077,790.5271358739224,2024-03-14
4545,4545,1045,457.10409212697164,2024-04-23
4546,4546,439,145.64023972745844,2024-04-02
4547,4547,578,623.7841553375191,2024-03-26
4548,4548,712,701.8100236616984,2024-03-02
4549,4549,27,962.9592257731838,2024-01-17
4550,4550,1967,242.73521270473367,2024-03-21
4551,4551,1096,252.90590096477715,2024-02-26
4552,4552,1622,735.6587584827647,2024-02-04
4553,4553,1516,790.2254189212282,2024-01-25
4554,4554,1730,230.34352170700444,2024-03-01
4555,4555,1448,366.7110823894786,2024-04-18
